Nom entreprise,Page,Note globale,Nombre total avis,Nom du client,Pays,Date de publication,Nombre d'avis du client,Note client,Titre commentaire,Commentaire
CertiDeal,https://fr.trustpilot.com/review/certideal.com?page=24,4.4,26139,Marjorie,FR,02 décembre 2024,5,1,Tel acheté premium et reçu rayé devant et derrière,J’ai commandé un tel premium et j’ai reçu un tel rayé devant et derrière !10 jours pour le recevoir et j’ai voulu le renvoyer dans la foulée. Il a fallu 4 jours pour recevoir le bon de retour et aà réception j’ai renvoyé le tel le jour J et il aura fallu près de 3 semaines pour obtenir mon remboursement… autant dire que Noël était passé…
CertiDeal,https://fr.trustpilot.com/review/certideal.com?page=24,4.4,26139,Dorian,FR,04 janvier 2025,1,2,Il y a 2 ans j'ai acheté un Iphone 12…,Il y a 2 ans j'ai acheté un Iphone 12 pro avec une batterie neuve or impossible de le charger a plus de 70% sans qu'il ne redémarre de plus elle ne tient que 2h maximum
CertiDeal,https://fr.trustpilot.com/review/certideal.com?page=24,4.4,26139,Alain PRUVOST,FR,04 janvier 2025,2,5,livraison rapide et produit fonctionne…,livraison rapide et le produit fonctionne bien.Un souci avec chronopost qui n’a pas livré au bon point relais.
CertiDeal,https://fr.trustpilot.com/review/certideal.com?page=24,4.4,26139,Predator,ES,04 janvier 2025,2,1,Mauvais,"J’ai acheté mon téléphone, il y a un an, il est encore sous garantie mais il fait que chauffer le bouton volume pour l’augmenter est enfoncé dès que je l’ai reçu. Mais bon ça allait c’était pas trop grave maintenant j’ai voulu faire des économies en achetant du reconditionné, je vais à peine le garder un an car il est déjà défectueux, on a proposé qu’on me le renvoie mais je dois encore payer les frais de livraison c’est pas normal la prochaine fois je passerai mon tour et j’achèterai un iPhone neuf, j’aurai moins de problème ça c’est sûr, je recommande pas du tout ."
CertiDeal,https://fr.trustpilot.com/review/certideal.com?page=24,4.4,26139,VERNIER VALERIE,FR,02 janvier 2025,1,5,Très satisfaite de mon achat et du site,Très satisfaite de mon achat et du site
CertiDeal,https://fr.trustpilot.com/review/certideal.com?page=24,4.4,26139,Jef,FR,01 janvier 2025,4,5,Téléphone en parfait état service…,Téléphone en parfait état service rapide bonne communication
CertiDeal,https://fr.trustpilot.com/review/certideal.com?page=24,4.4,26139,Tosaka,FR,01 août 2024,1,1,Téléphone reconditionner défectueux…,"Téléphone reconditionner défectueux (caméra hs) de plus il change la batterie de votre téléphone sans votre autorisation à la dernière minute avant d'envoyer le téléphone (Je voulais la batterie d'origine iPhone qui a été coché sur la case pendant l’achat du téléphone et non pas une batterie certideal), suite à cela un remboursement a été de demander qui a duré 3 semaines. Service après-vente laborieux (Très compliqué de les joindre, pas de numéro de téléphone juste une adresse mail).Je ne recommande pas, entreprise pas spersérieuse qui n'est pas à l'écoute de ses clients."
CertiDeal,https://fr.trustpilot.com/review/certideal.com?page=24,4.4,26139,Aoue,FR,02 janvier 2025,1,5,Je recommande,Première expérience et je suis très satisfaite ! Le téléphone est conforme à la commande et la livraison est rapide et soignée
CertiDeal,https://fr.trustpilot.com/review/certideal.com?page=24,4.4,26139,Guillaume GIRARD,FR,03 janvier 2025,2,1,"Commande au statut ""en cours d'envoi ""…","J'enlève une étoile sur l'avis posté il y a 4 jours. Il n'y aeu aucune évolution. Commande au statut ""en cours d'envoi "" depuis plus de 9 jours maintenant sans aucune nouvelle de l'expédition.Pas de mail reçu pour le suivi.Toujours la même réponse su SAV: on fait le nécessaire !!!Il est temps de passer aux actes."
CertiDeal,https://fr.trustpilot.com/review/certideal.com?page=24,4.4,26139,geraldine,FR,02 janvier 2025,1,4,Téléphone livré dans les temps en très…,Téléphone livré dans les temps en très bon état comme indiqué
CertiDeal,https://fr.trustpilot.com/review/certideal.com?page=25,4.4,26139,pascale Scebalt,FR,23 décembre 2024,1,5,Nous sommes ravis d’avoir fait l’achat…,"Nous sommes ravis d’avoir fait l’achat d’un iPhone avec certideal. Nous avons fait ce choix car c’est un site français et nous tenons beaucoup à faire travailler nos entreprises. De plus, les avis sont très bons.En effet, tout s’est très bien passé, commande, livraison rapide dans un relais à côté de chez nous. Colis soigné, sécurisé et l’appareil est quasi neuf. Que du positif, bravo."
CertiDeal,https://fr.trustpilot.com/review/certideal.com?page=25,4.4,26139,Client.  Maurice,FR,04 janvier 2025,7,5,Très satisfait livraison rapide grâce…,Très satisfait livraison rapide grâce au changement de couleur fait avec mon autorisation.Rien à redire c’est parfait.
CertiDeal,https://fr.trustpilot.com/review/certideal.com?page=25,4.4,26139,DAVID,FR,03 janvier 2025,6,5,Très bon rétablissement,"Reconnaissance à Ilan qui a su résoudre mes soucis. Courtoisie, efficacité, compétence. Je dois dire que jusqu’ici tout se passait bien. Mais là ça a failli mal se passer. Mais bon tout est bien qui finit bien. Merci Ilan et toute l’équipe de CertiDeal."
CertiDeal,https://fr.trustpilot.com/review/certideal.com?page=25,4.4,26139,cotigny chantal,FR,23 décembre 2024,1,5,Très très decue,Téléphone commandé reçu en mauvais état et avec de nombreux dis fonctionnements
CertiDeal,https://fr.trustpilot.com/review/certideal.com?page=25,4.4,26139,junot aurelie,FR,04 janvier 2025,1,4,3 eme commande chez certideal pour moi,"3 eme commande chez certideal pour moi. Le délai de livraison a été respecté, le téléphone est en très bon état. Juste la batterie dont la capacité était de 84% ne durait que qq heures et j’ai du la faire remplacer par la suite et cela m’a coûté un peu cher"
CertiDeal,https://fr.trustpilot.com/review/certideal.com?page=25,4.4,26139,Peter,GB,21 décembre 2024,9,5,Toujours les meilleurs produits au…,Toujours les meilleurs produits au meilleur prix
CertiDeal,https://fr.trustpilot.com/review/certideal.com?page=25,4.4,26139,LE DU Veronique,FR,31 décembre 2024,1,5,Super,Super! Je conseille
CertiDeal,https://fr.trustpilot.com/review/certideal.com?page=25,4.4,26139,Frederic Portais,FR,03 janvier 2025,1,1,"""Ras le Bol""","Bonjour,J'ai commandé un I phone 13 pro max SDLZRZIUQ , l’écouteur principal ne fonctionne pas donc je le renvois.J'en reçois un autre et cette fois ci, il ne capte aucun réseau, diagnostique Apple du téléphone:""composant défaillant"". Donc le le renvois et demande un remboursement.Entre temps j'ai été en acheter un en boutique, mon fils a besoin  d'un téléphone.Admettons que je dépasse le délai légal, c'est pas ma faute si les téléphones ne fonctionnent pas, j'ai le droit dans avoir ras le bol d'attendre avec un délai  de traitement interminable, sans parler des livraisons !!!Le SAV est inexistant, les personnes vous disent qu'ils sont désolées mais ne vous écoutent pas.Entre temps je continue de faire confiance puisque je commande pour ma fille un I phone 13 UMQLSTEPP  avec un ""grade impeccable"", et je reçois un téléphone rayer et abîmé, que je renvois...(j'en ai reçu un autre qui était bien).Ils ne tiennent pas compte de vos mails...C'est juste"" INCROYABLE"".Et là j’arrête pas de demander un remboursement que je n'aurais surement pas."
CertiDeal,https://fr.trustpilot.com/review/certideal.com?page=25,4.4,26139,Lydie,FR,28 décembre 2024,2,5,Satisfaite,Envoi rapide . Produit conforme à la description .Fonctionne bien . Parfait .
CertiDeal,https://fr.trustpilot.com/review/certideal.com?page=25,4.4,26139,Carlos NETO,FR,03 janvier 2025,2,1,aucune livraison et aucune nouvelle,"J'ai commandé un téléphone qui devait être effectué le 21 décembreje n'ai rien reçu depuis le service est injoignable j'ai pris RDV pour me faire contacté, personne ne m'a contacté, j'ai envoyé des mail personne n'y a réponduje suis très déçu de ce site qui n'a aucun respect pour ces clients"
CertiDeal,https://fr.trustpilot.com/review/certideal.com?page=25,4.4,26139,Sa ob,FR,03 janvier 2025,4,1,Fuyez vraiment ce site,"Après mes 2 commentaires pour expliquer ma situation, on me répond au commentaire mais jamais par mail.Fuyez ce site, ne croyez pas en leur réponses ils vous arnaquent et vous laissent sans réponses.Ils ont fait des tonnes d’erreurs avec mon dossier, j’ai été patiente et cordiale, mais la c’est trop. (N’hésitez pas à voir mes 2 derniers commentaires, celui datant du 23 décembre 2024 et du 1er janvier 2025).Ne commandez jamais sur ce site."
CertiDeal,https://fr.trustpilot.com/review/certideal.com?page=25,4.4,26139,VIALETTES JEAN-EMMANUEL,FR,03 janvier 2025,17,5,iPad reconditionné de bonne qualité.,
CertiDeal,https://fr.trustpilot.com/review/certideal.com?page=25,4.4,26139,Geneviève Boucher,FR,03 janvier 2025,3,5,Produit conforme,"Produit conforme, bonne communication."
CertiDeal,https://fr.trustpilot.com/review/certideal.com?page=25,4.4,26139,Domy,FR,30 décembre 2024,1,5,Satisfaire de mon premier achat,"C'est la première fois que je  commande un téléphone reconditionné et j'avoue que je suis contente de mon achat. Surtout car on a la possibilité de le renvoyer si on n'est pas satisfait, ce qui m'a conforté dans mon achat. L'envoi a été rapide et soigné. Je recommande vivement cette enseigne très sérieuse."
CertiDeal,https://fr.trustpilot.com/review/certideal.com?page=25,4.4,26139,Laurent,FR,03 janvier 2025,5,5,Qualité,N’ayant plus la couleur voulue pour un iPhone prénom un geste commercial m’a été octroyéTéléphone de qualitéBravo pour votre professionnalisme
CertiDeal,https://fr.trustpilot.com/review/certideal.com?page=25,4.4,26139,Jean,FR,24 décembre 2024,4,5,Excellente expérience,"Certideal offre un large échantillon de produits de bonne qualité, nous avons trouvé ce que nous cherchions sans difficultés. L'utilisation du site est particulièrement facile, la commande a été saisie et expédié très rapidement malgré la période de fêtes de find'année. Mise à jour et informations pertinentes sont toujours fournies."
CertiDeal,https://fr.trustpilot.com/review/certideal.com?page=25,4.4,26139,Paul G,FR,03 janvier 2025,2,5,Plus que parfait !,"Du choix, navigation simple, paiement en plusieurs fois possible, prix extrêmement bien placé, expédition rapide et soignée.Article en meilleur état qu’annoncé, que demander de plus !!??"
CertiDeal,https://fr.trustpilot.com/review/certideal.com?page=25,4.4,26139,Criaud Isabelle,FR,03 janvier 2025,1,5,Tout s est bien déroulée je conseille,
CertiDeal,https://fr.trustpilot.com/review/certideal.com?page=25,4.4,26139,Poot,FR,03 janvier 2025,5,5,Parfait rien a dire site sérieux,Parfait rien a dire site sérieux
CertiDeal,https://fr.trustpilot.com/review/certideal.com?page=25,4.4,26139,cecile L,FR,01 janvier 2025,6,5,Jamais déçue,"Jamais déçue, c’est le 3eme iPhone que j’achète et toujours très satisfaite de la qualité"
CertiDeal,https://fr.trustpilot.com/review/certideal.com?page=26,4.4,26139,SL,FR,15 décembre 2024,5,5,Mc book pro totalement conforme à la…,Mc book pro totalement conforme à la description.  Envoi rapide. Suivi de commande régulier.  Je recommande
CertiDeal,https://fr.trustpilot.com/review/certideal.com?page=26,4.4,26139,Gerard Patricia,FR,01 janvier 2025,1,4,Produit impeccable.,Produit impeccable.Par contre le retrait a ete laborieux compliquée.
CertiDeal,https://fr.trustpilot.com/review/certideal.com?page=26,4.4,26139,Nicolas Barthe,FR,02 janvier 2025,1,5,satisfait du produit,
CertiDeal,https://fr.trustpilot.com/review/certideal.com?page=26,4.4,26139,Gilles Gorski,FR,31 décembre 2024,1,5,Nickel à tout point de vue,A ce jour je suis complètement satisfait de mon achat. Le produit correspond tout à fait au descriptif.  Merci
CertiDeal,https://fr.trustpilot.com/review/certideal.com?page=26,4.4,26139,Estelle.H,FR,25 décembre 2024,1,5,Mon fils est ravi de son iPhone 13.,"Mon fils est ravi de son iPhone 13.En parfait état fonctionne très bien et avec l'option batterie neuve il est comme neuf.Il manquait un accessoire à réception de ma commande. Après réclamation,  il 'a été envoyé.J'en avais déjà acheté un il y a 6 mois pour mon autre fils qui fonctionne aussi très bien..En résumé,  bonne expérience  d'achat  sur ce site!"
CertiDeal,https://fr.trustpilot.com/review/certideal.com?page=26,4.4,26139,Consumer,IT,02 janvier 2025,1,1,1 mois d’attente est toujours pas d’airpods en vue,"Cela fait maintenant plus d’un mois que j’ai envoyé mes airpods au service de réparation CERTIDEAL car c’est dernier on cessé de fonctionner au bout d’un an. Nous sommes le 2 janvier et à ce jours j’ai relancé 2x le service client qui m’a dit 2x la meme chose, c’est à dire : « nous somme désolé, nous relançons le service… » je suis vraiment déçu et je ne vous conseille pas du tous cette plateforme de vente reconditionné( avant je prenais mes biens électronique sur BACKMARKET, et bien je pense que je vais recommencer !! comme quoi le changement n’est pas tjrs bon)."
CertiDeal,https://fr.trustpilot.com/review/certideal.com?page=26,4.4,26139,RELIN CEDRIC,GF,02 décembre 2024,2,5,Parfait,Toujours de très bons échanges avec l'équipe commerciale. Des tph en excellent état. Une garantie 2 ans. Bravo et merci.Meilleurs vœux à l'équipe Certideal.
CertiDeal,https://fr.trustpilot.com/review/certideal.com?page=26,4.4,26139,Leslie Toledano,FR,10 décembre 2024,1,5,Très bonne expérience suite a l’achat…,"Très bonne expérience suite a l’achat d’un Mac. Envoi ultra rapide, produit conforme à sa description ! Je recommande !"
CertiDeal,https://fr.trustpilot.com/review/certideal.com?page=26,4.4,26139,Romain,FR,31 décembre 2024,1,5,Traitement,Traitement et livraison de la commande rapides.Qualité produit au top !
CertiDeal,https://fr.trustpilot.com/review/certideal.com?page=26,4.4,26139,CRAPET ALAIN,FR,31 décembre 2024,7,5,PARFAIT !,Commande reçue très rapidement et conforme.
CertiDeal,https://fr.trustpilot.com/review/certideal.com?page=26,4.4,26139,jo,FR,01 janvier 2025,1,5,C'est chouette,
CertiDeal,https://fr.trustpilot.com/review/certideal.com?page=26,4.4,26139,Benjamin Dubresson,FR,30 décembre 2024,7,5,"Ras, je recommande",Téléphone en excellent état comme stipulé dans la description.Envoi du téléphone rapide en 24h.Je recommande.
CertiDeal,https://fr.trustpilot.com/review/certideal.com?page=26,4.4,26139,Frederique,FR,30 décembre 2024,1,5,Commande satisfaisante,Livraison très rapide arrivée juste avant Noël comme convenu même sur une commande très tardiveLe téléphone commandé en parfaite état était conformePremier achat très satisfaisantJe recommande
CertiDeal,https://fr.trustpilot.com/review/certideal.com?page=26,4.4,26139,ANTONIO SANCHEZ,FR,01 janvier 2025,7,5,Client fidèle plusieurs portables…,Client fidèle plusieurs portables commandes toujours autant satisfait
